,Unnamed: 0,Unnamed: 0.1,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,name,gender,publish_date,total_pronouns,female_mentions,male_mentions,total,male_skewness,male_skewness_log
99,99,99,PG11753_text,"Experimental Determination of the Velocity of Light: Made at the U.S. Naval Academy, Annapolis","Michelson, Albert A. (Albert Abraham)",1852.0,1931.0,['en'],64,{'Light -- Speed'},albert,M,1902,158,1,12,12,12.0,2.4849066497880004
100,100,100,PG1184_text,"The Count of Monte Cristo, Illustrated","Dumas, Alexandre",1802.0,1870.0,['en'],9125,"{'Adventure stories', 'Revenge -- Fiction', 'Dantès, Edmond (Fictitious character) -- Fiction', 'Prisoners -- Fiction', 'Pirates -- Fiction', 'Historical fiction', 'France -- History -- 19th century -- Fiction'}",alexandre,M,1852,61542,3415,16002,19417,4.685797950219619,1.544536221405179
101,101,101,PG11867_text,The Alaskan,"Curwood, James Oliver",1878.0,1927.0,['en'],27,{'Alaska -- Fiction'},james,M,1928,12550,2170,4600,6770,2.119815668202765,0.7513291359426812
102,102,102,PG11897_text,On the Indian Sect of the Jainas,"Bühler, Georg",1837.0,1898.0,['en'],13,"{'Jainism', 'Jaina sects'}",georg,M,1887,835,1,194,195,194.0,5.267858159063328
103,103,103,PG11935_text,Mysticism in English Literature,"Spurgeon, Caroline F. E. (Caroline Frances Eleanor)",1869.0,1942.0,['en'],217,"{'Mysticism -- Great Britain', 'Mysticism in literature', 'English literature -- History and criticism'}",caroline,F,1919,2889,102,925,1027,9.068627450980392,2.2048209242281542
104,104,104,PG11937_text,"The Symbolism of Freemasonry: Illustrating and Explaining Its Science and Philosophy, Its Legends, Myths and Symbols","Mackey, Albert Gallatin",1807.0,1881.0,['en'],1267,{'Freemasonry -- Symbolism'},albert,M,1857,5589,27,1089,1116,40.333333333333336,3.6971782569286313
105,105,105,PG1193_text,The Coxon Fund,"James, Henry",1843.0,1916.0,['en'],32,{'Fiction'},henry,M,1893,3761,668,618,1286,0.9251497005988024,-0.07779971607895493
106,106,106,PG11945_text,Essays of Schopenhauer,"Schopenhauer, Arthur",1788.0,1860.0,['en'],967,"{'Philosophy, German'}",arthur,M,1838,6536,172,1273,1445,7.401162790697675,2.0016371217439537
107,107,107,PG11951_text,"A Popular History of France from the Earliest Times, Volume 1","Guizot, François",1787.0,1874.0,['en'],97,{'France -- History'},fran,F,1837,12020,490,4519,5009,9.222448979591837,2.2216406183066075
108,108,108,PG11952_text,"A Popular History of France from the Earliest Times, Volume 2","Guizot, François",1787.0,1874.0,['en'],82,{'France -- History'},fran,F,1837,13350,386,5429,5815,14.064766839378239,2.64367286444062
109,109,109,PG11953_text,"A Popular History of France from the Earliest Times, Volume 3","Guizot, François",1787.0,1874.0,['en'],65,{'France -- History'},fran,F,1837,13940,1285,5185,6470,4.035019455252918,1.3950111233343074
110,110,110,PG11954_text,"A Popular History of France from the Earliest Times, Volume 4","Guizot, François",1787.0,1874.0,['en'],93,{'France -- History'},fran,F,1837,15264,716,5812,6528,8.11731843575419,2.0939998577295276
111,111,111,PG11955_text,"A Popular History of France from the Earliest Times, Volume 5","Guizot, François",1787.0,1874.0,['en'],46,{'France -- History'},fran,F,1837,24405,1192,8922,10114,7.48489932885906,2.012887568062915
112,112,112,PG11956_text,"A Popular History of France from the Earliest Times, Volume 6","Guizot, François",1787.0,1874.0,['en'],72,{'France -- History'},fran,F,1837,16097,1050,5753,6803,5.479047619047619,1.7009312937117245
113,113,113,PG1196_text,The Purse,"Balzac, Honoré de",1799.0,1850.0,['en'],54,{'French fiction -- Translations into English'},honor,F,1849,1216,170,515,685,3.0294117647058822,1.1083684636134745
114,114,114,PG1197_text,"Taras Bulba, and Other Tales","Gogol, Nikolai Vasilevich",1809.0,1852.0,['en'],1472,"{'Short stories', 'Russia -- Fiction'}",nikolai,M,1859,12501,530,4652,5182,8.777358490566037,2.1721755070923874
115,115,115,PG1198_text,Robbery under Arms: A Story of Life and Adventure in the Bush and in the Australian Goldfields,"Boldrewood, Rolf",1826.0,1915.0,['en'],55,"{'Frontier and pioneer life -- Australia -- Fiction', 'Australia -- Gold discoveries -- Fiction', 'Gold mines and mining -- Australia -- Fiction', 'Bushrangers -- Australia -- Fiction'}",rolf,M,1876,30387,2033,6431,8464,3.1633054599114607,1.1516175125065164
116,116,116,PG119_text,A Tramp Abroad,"Twain, Mark",1835.0,1910.0,['en'],1083,"{'Europe -- Fiction', 'Americans -- Europe -- Fiction', 'Walking -- Fiction', 'Humorous stories'}",mark,M,1885,16746,730,3204,3934,4.389041095890411,1.479110774045813
117,117,117,PG1203_text,Dolly Dialogues,"Hope, Anthony",1863.0,1933.0,['en'],33,"{'Manners and customs -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction'}",anthony,M,1913,5221,679,513,1192,0.7555228276877761,-0.2803452823879266
118,118,118,PG1208_text,South Sea Tales,"London, Jack",1876.0,1916.0,['en'],137,"{'Short stories', 'Oceania -- Fiction'}",jack,M,1926,5826,344,1887,2231,5.4854651162790695,1.702101887995152
119,119,119,PG120_text,Treasure Island,"Stevenson, Robert Louis",1850.0,1894.0,['en'],8275,"{'Pirates -- Fiction', 'Treasure troves -- Fiction', 'Treasure Island (Imaginary place) -- Fiction', 'Sea stories'}",robert,M,1900,9346,208,1938,2146,9.317307692307692,2.2318737127493935
120,120,120,PG12101_text,A Social History of the American Negro: Being a History of the Negro Problem in the United States. Including A History and Study of the Republic of Liberia,"Brawley, Benjamin Griffith",1882.0,1939.0,['en'],81,"{'African Americans -- Social conditions', 'United States -- Race relations', 'Slavery -- United States -- History', 'African Americans -- History', 'Liberia -- History'}",benjamin,M,1932,8309,461,2206,2667,4.785249457700651,1.5655381568167994
121,121,121,PG1212_text,Love and Freindship [sic],"Austen, Jane",1775.0,1817.0,['en'],608,"{'Essays', 'Epistolary fiction', 'England -- Social life and customs -- 18th century -- Fiction'}",jane,F,1825,5144,652,611,1263,0.9371165644171779,-0.0649476027550576
122,122,122,PG1214_text,The Street of Seven Stars,"Rinehart, Mary Roberts",1876.0,1958.0,['en'],84,"{'Violinists -- Fiction', 'Americans -- Austria -- Fiction', 'Love stories', 'Young women -- Fiction', 'Vienna (Austria) -- Fiction'}",mary,F,1926,9422,2341,2364,4705,1.00982486117044,0.009776911035077971
123,123,123,PG1217_text,Penelope's Experiences in Scotland: Being Extracts from the Commonplace Book of Penelope Hamilton,"Wiggin, Kate Douglas Smith",1856.0,1923.0,['en'],41,{'Scotland -- Fiction'},kate,F,1906,6818,1002,849,1851,0.8473053892215568,-0.16569409533346283
124,124,124,PG12186_text,"The Principles of Masonic Law: A Treatise on the Constitutional Laws, Usages and Landmarks of Freemasonry","Mackey, Albert Gallatin",1807.0,1881.0,['en'],506,"{'Freemasons -- Legal status, laws, etc.'}",albert,M,1857,3855,9,1245,1254,138.33333333333334,4.929666231562589
125,125,125,PG1218_text,The Adventures of Jimmie Dale,"Packard, Frank L. (Frank Lucius)",1877.0,1942.0,['en'],56,"{'Fiction', 'Detective and mystery stories'}",frank,M,1927,19127,986,7249,8235,7.351926977687627,1.9949624526982424
126,126,126,PG121_text,Northanger Abbey,"Austen, Jane",1775.0,1817.0,['en'],3800,"{'Gentry -- England -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Satire', 'Love stories', 'Young women -- Fiction', 'Books and reading -- Fiction', 'England -- Fiction', 'Gothic fiction', 'Marriage -- Economic aspects -- Fiction', 'Horror tales -- Appreciation -- Fiction'}",jane,F,1825,10660,2801,1403,4204,0.5008925383791503,-0.6913636951576476
127,127,127,PG1223_text,Ursula,"Balzac, Honoré de",1799.0,1850.0,['en'],28,"{'France -- Social life and customs -- 19th century -- Fiction', 'Biographical fiction', 'French fiction -- Translations into English', 'Paris (France) -- Fiction'}",honor,F,1849,9876,1537,2723,4260,1.771633051398829,0.5719017491351639
128,128,128,PG12278_text,Confessions of a Young Man,"Moore, George",1852.0,1933.0,['en'],81,"{'Paris (France) -- Intellectual life', 'Moore, George, 1852-1933'}",george,M,1902,7329,370,1120,1490,3.027027027027027,1.1075809586508703
129,129,129,PG1227_text,The Expression of the Emotions in Man and Animals,"Darwin, Charles",1809.0,1882.0,['en'],549,"{'Emotions', 'Instinct', 'Psychology, Comparative', 'Expression'}",charles,M,1859,6392,333,1172,1505,3.5195195195195197,1.258324480156514
130,130,130,PG1228_text,"On the Origin of Species By Means of Natural Selection: Or, the Preservation of Favoured Races in the Struggle for Life","Darwin, Charles",1809.0,1882.0,['en'],2603,"{'Natural selection', 'Evolution (Biology)'}",charles,M,1859,6769,58,278,336,4.793103448275862,1.5671781031442178
131,131,131,PG12296_text,"Camps and Trails in China: A Narrative of Exploration, Adventure, and Sport in Little-Known China","Andrews, Yvette Borup",1891.0,1959.0,['en'],106,"{'Natural history -- China -- Yunnan Sheng', 'Heller, Edmund, 1875-1939', 'Hunting -- China -- Yunnan Sheng', 'Andrews, Yvette Borup', 'Yunnan Sheng (China) -- Description and travel', 'Andrews, Roy Chapman, 1884-1960', 'Zoology -- China -- Yunnan Sheng', 'Asiatic Zoölogical Expedition (1916-1917)', 'China -- Description and travel', 'China -- Social life and customs -- 1912-1949'}",yvette,F,1941,6976,236,1148,1384,4.864406779661017,1.5819447718539017
132,132,132,PG122_text,The Return of the Native,"Hardy, Thomas",1840.0,1928.0,['en'],593,"{'Didactic fiction', 'Adultery -- Fiction', 'Love stories', 'Mothers and sons -- Fiction', 'Heathlands -- Fiction', 'Wessex (England) -- Fiction', 'Mate selection -- Fiction', 'People with visual disabilities -- Fiction'}",thomas,M,1890,19051,3536,3733,7269,1.055712669683258,0.05421605515704981
133,133,133,PG12300_text,The True George Washington [10th Ed.],"Ford, Paul Leicester",1865.0,1902.0,['en'],11,"{'Washington, George, 1732-1799', 'Generals -- United States -- Biography', 'Presidents -- United States -- Biography'}",paul,M,1915,8622,275,3222,3497,11.716363636363637,2.4609864660703487
134,134,134,PG1231_text,On the Track,"Lawson, Henry",1867.0,1922.0,['en'],24,"{'Short stories, Australian', 'Australia -- Fiction'}",henry,M,1917,5150,460,1432,1892,3.1130434782608694,1.1356008580374504
135,135,135,PG12330_text,A Volunteer Poilu,"Beston, Henry",1888.0,1968.0,['en'],6,"{'World War, 1914-1918 -- Personal narratives'}",henry,M,1938,2751,79,531,610,6.7215189873417724,1.9053141687749173
136,136,136,PG12345_text,"Friday, the Thirteenth: A Novel","Lawson, Thomas William",1857.0,1925.0,['en'],112,"{'Banks and banking, American -- Fiction', 'Stock exchanges -- United States -- Fiction', 'Banks and banking, International -- Fiction', 'National banks (United States) -- Fiction', 'Financial crises -- Fiction'}",thomas,M,1907,6330,521,1387,1908,2.6621880998080614,0.9791483785614646
137,137,137,PG12354_text,Pink and White Tyranny: A Society Novel,"Stowe, Harriet Beecher",1811.0,1896.0,['en'],45,"{'Married people -- Fiction', 'New England -- Fiction'}",harriet,F,1861,10513,2365,1593,3958,0.6735729386892177,-0.39515899101598484
138,138,138,PG1236_text,First Across the Continent: The Story of the Exploring Expedition of Lewis and Clark in 1804-5-6,"Brooks, Noah",1830.0,1903.0,['en'],24,"{'West (U.S.) -- Description and travel', 'United States -- Discovery and exploration', 'Lewis and Clark Expedition (1804-1806)'}",noah,M,1880,8108,139,1488,1627,10.70503597122302,2.3707142822623455
139,139,139,PG1237_text,Father Goriot,"Balzac, Honoré de",1799.0,1850.0,['en'],701,"{'Paris (France) -- Fiction', 'Fathers and daughters -- Fiction', 'Older men -- Fiction', 'France -- History -- Louis XVIII, 1814-1824 -- Fiction', 'French fiction -- Translations into English'}",honor,F,1849,14522,1688,3462,5150,2.050947867298578,0.7183020605802521
140,140,140,PG12389_text,Sappho: One Hundred Lyrics,"Carman, Bliss",1861.0,1929.0,['en'],226,"{'Women poets -- Poetry', 'Sappho -- Poetry', 'Women -- Greece -- Poetry'}",bliss,F,1911,766,91,44,135,0.4835164835164835,-0.7266698725985888
141,141,141,PG12391_text,Poems,"Stoddard, Elizabeth",1823.0,1902.0,['en'],8,{'Poetry'},elizabeth,F,1873,1758,99,153,252,1.5454545454545454,0.43531807125784555
142,142,142,PG12416_text,As Seen By Me,"Bell, Lilian",1867.0,1929.0,['en'],27,"{'Europe -- Description and travel', 'Egypt -- Description and travel'}",lilian,F,1917,8943,742,807,1549,1.087601078167116,0.08397442510256838
143,143,143,PG1242_text,Unconscious Comedians,"Balzac, Honoré de",1799.0,1850.0,['en'],44,{'French fiction -- Translations into English'},honor,F,1849,2516,204,563,767,2.7598039215686274,1.0151596342954738
144,144,144,PG12441_text,The House of a Thousand Candles,"Nicholson, Meredith",1866.0,1947.0,['en'],42,"{'Indiana -- Fiction', 'Inheritance and succession -- Fiction', 'Mystery and detective stories'}",meredith,F,1916,12536,789,2026,2815,2.567807351077313,0.9430523639627545
145,145,145,PG12445_text,"The Water-Witch; Or, the Skimmer of the Seas: A Tale","Cooper, James Fenimore",1789.0,1851.0,['en'],70,{'Sea stories'},james,M,1839,14254,1431,3495,4926,2.442348008385744,0.8929598751114596
146,146,146,PG1245_text,Night and Day,"Woolf, Virginia",1882.0,1941.0,['en'],490,"{'Biographers -- Fiction', 'Love stories', 'Young women -- Fiction', 'London (England) -- Fiction', 'Poets -- Family relationships -- Fiction', 'Mothers and daughters -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Domestic fiction'}",virginia,F,1932,24127,7580,5320,12900,0.7018469656992085,-0.35403989630072724
147,147,147,PG1250_text,Anthem,"Rand, Ayn",1905.0,1982.0,['en'],6751,"{'Individuality -- Fiction', 'Time travel -- Fiction', 'Men -- Psychology -- Fiction', 'Love stories', 'Psychological fiction', 'Science fiction'}",ayn,F,1955,3052,4,48,52,12.0,2.4849066497880004
148,148,148,PG1253_text,A Simple Soul,"Flaubert, Gustave",1821.0,1880.0,['en'],557,{'Fiction'},gustave,M,1871,1405,676,320,996,0.47337278106508873,-0.7478720802491919
149,149,149,PG12555_text,The Tragedy of the Korosko,"Doyle, Arthur Conan",1859.0,1930.0,['en'],140,"{'Hostages -- Fiction', 'Egypt -- Social life and customs -- 19th century -- Fiction', 'East and West -- Fiction'}",arthur,M,1909,5962,245,1392,1637,5.681632653061224,1.7372386303496379
150,150,150,PG12569_text,Through the Mackenzie Basin: A Narrative of the Athabasca and Peace River Treaty Expedition of 1899,"Mair, Charles",1838.0,1927.0,['en'],22,"{'Indians of North America -- Canada -- Treaties', 'Mammals -- Northwest, Canadian', 'Athabasca and Peace River treaty expedition, 1899', 'Birds -- Northwest, Canadian', 'Alberta -- Description and travel'}",charles,M,1888,2827,95,427,522,4.494736842105263,1.5029071216280836
151,151,151,PG1257_text,The Three Musketeers,"Dumas, Alexandre",1802.0,1870.0,['en'],2806,"{'Swordsmen -- Fiction', 'France -- History -- Louis XIII, 1610-1643 -- Fiction', 'Historical fiction', 'Adventure and adventurers -- Fiction'}",alexandre,M,1852,32134,2836,8120,10956,2.863187588152327,1.0519355455037054
152,152,152,PG1258_text,Ten Years Later,"Dumas, Alexandre",1802.0,1870.0,['en'],170,"{'France -- History -- Louis XIV, 1643-1715 -- Fiction'}",alexandre,M,1852,35317,1148,8578,9726,7.47212543554007,2.011179488197314
153,153,153,PG1259_text,Twenty Years After,"Dumas, Alexandre",1802.0,1870.0,['en'],513,"{'France -- History -- Louis XIV, 1643-1715 -- Fiction'}",alexandre,M,1852,33187,1022,8893,9915,8.701565557729941,2.1635029586359904
154,154,154,PG125_text,A Girl of the Limberlost,"Stratton-Porter, Gene",1863.0,1924.0,['en'],357,"{'Conflict of generations -- Fiction', 'Didactic fiction', 'Indiana -- Fiction', 'Bildungsromans', 'Swamps -- Fiction', 'Mothers and daughters -- Fiction', 'Girls -- Fiction', 'Moths -- Fiction', 'Domestic fiction'}",gene,M,1913,19360,4681,2342,7023,0.500320444349498,-0.692506497142408
155,155,155,PG1260_text,Jane Eyre: An Autobiography,"Brontë, Charlotte",1816.0,1855.0,['en'],17313,"{'Country homes -- Fiction', 'Bildungsromans', 'Mentally ill women -- Fiction', 'Love stories', 'Young women -- Fiction', 'Charity-schools -- Fiction', 'England -- Fiction', 'Governesses -- Fiction', 'Fathers and daughters -- Fiction', 'Married people -- Fiction', 'Orphans -- Fiction'}",charlotte,F,1866,29177,3251,3900,7151,1.1996308828052906,0.18201391181383242
156,156,156,PG1262_text,The Heritage of the Desert: A Novel,"Grey, Zane",1872.0,1939.0,['en'],87,"{'Utah -- Fiction', 'Mormons -- Fiction', 'Deserts -- Fiction', 'Western stories'}",zane,M,1922,9138,650,3908,4558,6.012307692307692,1.7938086502729904
157,157,157,PG1263_text,The Glimpses of the Moon,"Wharton, Edith",1862.0,1937.0,['en'],113,"{'Europe -- Fiction', 'Marriage -- Fiction', 'Love stories', 'Married people -- Fiction', 'Socialites -- Fiction', 'Americans -- Europe -- Fiction'}",edith,F,1912,12140,3443,2712,6155,0.787685158292187,-0.23865681427823762
158,158,158,PG1266_text,Lavender and Old Lace,"Reed, Myrtle",1874.0,1911.0,['en'],35,"{'American fiction -- 20th century', 'Love stories'}",myrtle,F,1924,7380,1887,836,2723,0.4430312665606783,-0.8141149322838486
159,159,159,PG1267_text,Kai Lung's Golden Hours,"Bramah, Ernest",1867.0,1942.0,['en'],62,"{'Fantasy fiction', 'Kai Lung (Fictitious character) -- Fiction'}",ernest,M,1917,7331,399,2628,3027,6.586466165413534,1.8850169627146378
160,160,160,PG1268_text,The Mysterious Island,"Verne, Jules",1828.0,1905.0,['en'],1362,"{'Adventure stories', 'Castaways -- Fiction', 'Science fiction', 'Islands of the Pacific -- Fiction'}",jules,M,1878,15483,258,3902,4160,15.124031007751938,2.716284936261439
161,161,161,PG1274_text,"Martin Hyde, the Duke's Messenger","Masefield, John",1878.0,1967.0,['en'],24,"{'Monmouth, James Scott, Duke of, 1649-1685 -- Fiction'}",john,M,1928,11241,428,1633,2061,3.8154205607476634,1.3390508973886683
162,162,162,PG1275_text,"Alexandria and Her Schools: Four Lectures Delivered at the Philosophical Institution, Edinburgh","Kingsley, Charles",1819.0,1875.0,['en'],39,{'Alexandrian school'},charles,M,1869,3412,50,794,844,15.88,2.7650604558189897
163,163,163,PG1277_text,Melmoth Reconciled,"Balzac, Honoré de",1799.0,1850.0,['en'],34,{'French fiction -- Translations into English'},honor,F,1849,2092,161,737,898,4.577639751552795,1.5211835272048735
164,164,164,PG1278_text,Penelope's English Experiences: Being Extracts from the Commonplace Book of Penelope Hamilton,"Wiggin, Kate Douglas Smith",1856.0,1923.0,['en'],26,"{'England -- Social life and customs -- 19th century -- Fiction', 'Americans -- England -- Fiction'}",kate,F,1906,3658,488,411,899,0.8422131147540983,-0.17172219135691263
165,165,165,PG1280_text,Spoon River Anthology,"Masters, Edgar Lee",1868.0,1950.0,['en'],1630,{'American poetry'},edgar,M,1918,3859,147,388,535,2.639455782312925,0.970572752844537
