,Unnamed: 0,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,name,gender,publish_date
2463,2463,PG65896_text,So Many Worlds Away...,"Swain, Dwight V.",1915.0,1992.0,['en'],12,"{'Inventors -- Fiction', 'Science fiction', 'Married men -- Fiction'}",dwight,M,1964
2464,2464,PG65902_text,Tomorrow the World!,"Krepps, Robert W.",1919.0,1980.0,['en'],15,"{'Adventure stories', 'Neanderthals -- Fiction', 'Science fiction'}",robert,M,1968
2465,2465,PG65907_text,Wounded Souls,"Gibbs, Philip",1877.0,1962.0,['en'],4,"{'World War, 1914-1918 -- Fiction'}",philip,M,1926
2466,2466,PG65912_text,"""Swat the Fly!"": A One-Act Fantasy","Gates, Eleanor",1875.0,1951.0,['en'],8,"{'American drama -- 20th century', 'Flies as carriers of disease'}",eleanor,F,1924
2467,2467,PG65913_text,"Tirant lo Blanch; a study of its authorship, principal sources and historical setting","Vaeth, Joseph Anthony",1876.0,,['en'],17,"{'Martorell, Joanot, -1468. Tirant lo Blanch'}",joseph,M,1925
2468,2468,PG65915_text,Gladstonian Ghosts,"Chesterton, Cecil",1879.0,1918.0,['en'],16,"{'English essays -- 20th century', 'Great Britain -- Politics and government -- 1901-1910'}",cecil,M,1928
2469,2469,PG65918_text,Guide to the Bayeux tapestry,"Birrell, Francis",1889.0,1935.0,['en'],10,{'Bayeux tapestry'},francis,M,1938
2470,2470,PG65925_text,Patrol,"Hamling, William L.",1921.0,2017.0,['en'],13,"{'Short stories', 'Science fiction'}",william,M,1970
2471,2471,PG65926_text,Madeleine: One of Love's Jansenists,"Mirrlees, Hope",1887.0,1978.0,['en'],26,"{'Salons -- Fiction', 'Paris (France) -- Social life and customs -- 17th century -- Fiction', 'Young women -- Fiction'}",hope,F,1936
2472,2472,PG65931_text,No Time For Toffee!,"Farrell, Henry",1920.0,2006.0,['en'],14,{'Science fiction'},henry,M,1969
2473,2473,PG65936_text,Wanderlust,"Nourse, Alan Edward",1928.0,1992.0,['en'],24,"{'Farmers -- Fiction', 'Space ships -- Fiction', 'Short stories', 'Fathers and sons -- Fiction', 'Science fiction'}",alan,M,1977
2474,2474,PG65938_text,The Cosmic Bluff,"Reynolds, Mack",1917.0,1983.0,['en'],21,"{'Gladiators -- Fiction', 'Human-alien encounters -- Fiction', 'Science fiction'}",mack,M,1966
2475,2475,PG65939_text,Fortune's Fool,"Sabatini, Rafael",1875.0,1950.0,['en'],36,"{'Adventure stories', 'Great Britain -- History -- Restoration, 1660-1688 -- Fiction', 'Historical fiction', 'Abduction -- Fiction'}",rafael,M,1924
2476,2476,PG65944_text,Bread,"Norris, Charles G. (Charles Gilman)",1881.0,1945.0,['en'],29,"{'Women -- Employment -- Fiction', 'Marriage -- Fiction', 'United States -- Social life and customs -- 20th century -- Fiction'}",charles,M,1930
2477,2477,PG65945_text,The Toy,"Neville, Kris",1925.0,1980.0,['en'],16,"{'Extraterrestrial beings -- Fiction', 'Human-alien encounters -- Fiction', 'Short stories', 'Life on other planets -- Fiction', 'Science fiction'}",kris,M,1974
2478,2478,PG65950_text,Deirdre,"Stephens, James",1882.0,1950.0,['en'],35,"{'Queens -- Ireland -- Fiction', 'Fantasy fiction', 'Epic literature, Irish -- Adaptations', 'Tales -- Ireland -- Adaptations', 'Historical fiction', 'Deirdre (Legendary character) -- Fiction'}",james,M,1931
2479,2479,PG65952_text,Writing Class,"Sheckley, Robert",1928.0,2005.0,['en'],45,"{'Short stories', 'Authorship -- Fiction', 'Science fiction'}",robert,M,1977
2480,2480,PG65956_text,The Beachcomber,"Knight, Damon",1922.0,2002.0,['en'],33,"{'Short stories', 'Science fiction', 'Time travel -- Fiction'}",damon,M,1971
2481,2481,PG65976_text,Archangel: The American War with Russia,"Cudahy, John",1887.0,1943.0,['en'],32,"{'World War, 1914-1918 -- Russia (Federation) -- Arkhangelʹsk'}",john,M,1936
2482,2482,PG65977_text,Time Grabber,"Dickson, Gordon R.",1923.0,2001.0,['en'],33,"{'Epistolary fiction', 'Time travel -- Fiction', 'Short stories', 'Science fiction', 'Rome -- History -- Nero, 54-68 -- Fiction'}",gordon,M,1972
2483,2483,PG65979_text,The Incredible Life-Form,"Marks, Winston K. (Winston Kinney)",1915.0,1979.0,['en'],23,"{'Short stories', 'Life -- Fiction', 'Science fiction', 'Diamonds -- Fiction'}",winston,M,1964
2484,2484,PG65992_text,Portraits and Speculations,"Ransome, Arthur",1884.0,1967.0,['en'],19,"{'Literature, Modern -- 19th century -- History and criticism'}",arthur,M,1933
2485,2485,PG65995_text,The Mine with the Iron Door,"Wright, Harold Bell",1872.0,1944.0,['en'],27,"{'Adventure stories', 'Western stories', 'Arizona -- Fiction', 'Love stories', 'Gold mines and mining -- Fiction', 'Miners -- Fiction'}",harold,M,1921
2486,2486,PG66000_text,Selected Poems,"Huxley, Aldous",1894.0,1963.0,['en'],26,{'English poetry -- 20th century'},aldous,M,1943
2487,2487,PG66011_text,Devils Tower National Monument: A History,"Mattison, Ray H.",1903.0,1980.0,['en'],14,{'Devils Tower National Monument (Wyo.)'},ray,M,1952
2488,2488,PG66012_text,Identifying Hardwoods Growing on Pine Sites,"Brown, Clair A. (Clair Alan)",1903.0,1982.0,['en'],7,{'Hardwoods -- Southern States -- Identification'},clair,M,1952
2489,2489,PG66014_text,The Laughter of Toffee,"Farrell, Henry",1920.0,2006.0,['en'],12,{'Science fiction'},henry,M,1969
2490,2490,PG66019_text,A Child of the Orient,"Vaka, Demetra",1877.0,1946.0,['en'],20,"{'Turkey -- History -- Ottoman Empire, 1288-1918', 'Girls -- Turkey -- 19th century -- Biography', 'Vaka, Demetra, 1877-1946', 'Women -- United States -- Biography', 'Greeks -- Turkey -- 19th century -- Biography', 'Christians -- Turkey -- 19th century -- Biography', 'Immigrants -- United States -- Biography'}",demetra,F,1926
2491,2491,PG66021_text,"Armageddon, 1970","Krepps, Robert W.",1919.0,1980.0,['en'],20,"{'Adventure stories', 'Human-alien encounters -- Fiction', 'Science fiction'}",robert,M,1968
2492,2492,PG66029_text,Two Slatterns and a King: A Moral Interlude,"Millay, Edna St. Vincent",1892.0,1950.0,['en'],11,{'American drama -- 20th century'},edna,F,1941
2493,2493,PG66033_text,Direct Conversion of Energy,"Corliss, William R.",1926.0,2011.0,['en'],16,{'Direct energy conversion'},william,M,1975
2494,2494,PG66039_text,"English Poems, Volume 01 (of 2)","Pessoa, Fernando",1888.0,1935.0,['en'],50,{'Poetry'},fernando,M,1937
2495,2495,PG66040_text,"English Poems, Volume 02 (of 2)","Pessoa, Fernando",1888.0,1935.0,['en'],31,{'Poetry'},fernando,M,1937
2496,2496,PG66042_text,The Weapon From Eternity,"Swain, Dwight V.",1915.0,1992.0,['en'],25,"{'Adventure stories', 'Science fiction', 'Robots -- Fiction'}",dwight,M,1964
2497,2497,PG66046_text,Søren Hjorth: Inventor of the Dynamo-electric Principle,"Smith, Sigurd",1874.0,1936.0,['en'],11,"{'Electric generators', 'Hjorth, Søren, 1801-1870'}",sigurd,M,1923
2498,2498,PG66049_text,Pictorial Beauty on the Screen,"Freeburg, Victor Oscar",1882.0,1953.0,['en'],12,{'Motion pictures -- Aesthetics'},victor,M,1931
2499,2499,PG66062_text,"The Cruise of the Training Ship; Or, Clif Faraday's Pluck","Sinclair, Upton",1878.0,1968.0,['en'],14,"{'Courage -- Juvenile fiction', 'Adventure stories', 'Students -- Juvenile fiction', 'Cruelty -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Hazing -- Juvenile fiction', 'Sailors -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'United States Naval Academy -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction'}",upton,M,1927
2500,2500,PG66071_text,The Seven Ages of Woman,"MacKenzie, Compton",1883.0,1972.0,['en'],11,{'Women -- England -- Fiction'},compton,M,1932
2501,2501,PG66073_text,Death in Venice,"Mann, Thomas",1875.0,1955.0,['en'],574,"{'Middle age -- Fiction', 'Psychological fiction', 'Parables', 'Venice (Italy) -- Fiction', 'Homosexuality -- Fiction'}",thomas,M,1924
2502,2502,PG66077_text,"Good Health and How We Won It, With an Account of the New Hygiene","Sinclair, Upton",1878.0,1968.0,['en'],30,{'Hygiene'},upton,M,1927
2503,2503,PG66081_text,The Vault,"Leinster, Murray",1896.0,1975.0,['en'],36,"{'Thieves -- Fiction', 'Short stories', 'Safes -- Fiction', 'Adventure stories'}",murray,M,1945
2504,2504,PG66082_text,The Mysterious Box: Nuclear Science and Art,"Keisch, Bernard",1932.0,,['en'],18,{'Painting -- Radiography -- Juvenile literature'},bernard,M,1981
2505,2505,PG66090_text,A Man in the Zoo,"Garnett, David",1892.0,1981.0,['en'],14,"{'Zoos -- Fiction', 'Man-woman relationships -- Fiction'}",david,M,1941
2506,2506,PG66114_text,Keeban,"Balmer, Edwin",1883.0,1959.0,['en'],19,"{'Brothers -- Fiction', 'Chicago (Ill.) -- Fiction', 'Detective and mystery stories', 'Adventure stories'}",edwin,M,1932
2507,2507,PG66124_text,The Starlight Wonder Book,"Beston, Henry",1888.0,1968.0,['en'],42,"{'Fairy tales', ""Children's stories""}",henry,M,1937
2508,2508,PG66131_text,The Bride of Huitzil—An Aztec Legend,"Allen, Hervey",1889.0,1949.0,['en'],18,{'Aztec mythology -- Poetry'},hervey,M,1938
2509,2509,PG66132_text,Du Bose Heyward: A Critical and Biographical Sketch,"Allen, Hervey",1889.0,1949.0,['en'],7,"{'Heyward, DuBose, 1885-1940', 'Authors, American -- 20th century -- Biography', 'Charleston (S.C.) -- Biography'}",hervey,M,1938
2510,2510,PG66133_text,Wampum and Old Gold,"Allen, Hervey",1889.0,1949.0,['en'],11,{'American poetry -- 20th century'},hervey,M,1938
2511,2511,PG66138_text,Guaranteed—Forever!,"Robinson, Frank M.",1926.0,2014.0,['en'],20,"{'Short stories', 'Science fiction', 'Chicago (Ill.) -- Fiction', 'Time travel -- Fiction'}",frank,M,1975
2512,2512,PG66142_text,Preferred Position,"Dryfoos, Dave",1915.0,2003.0,['en'],11,"{'Short stories', 'Work -- Fiction', 'Husband and wife -- Fiction', 'Science fiction', 'Leisure -- Fiction'}",dave,M,1964
2513,2513,PG66143_text,Paradise Planet,"Shaver, Richard S.",1907.0,1975.0,['en'],18,"{'Short stories', 'Life on other planets -- Fiction', 'Science fiction'}",richard,M,1956
2514,2514,PG66145_text,Religio Journalistici,"Morley, Christopher",1890.0,1957.0,['en'],11,"{'Journalism', 'American essays -- 20th century'}",christopher,M,1939
2515,2515,PG66146_text,The Cream of the Jest: A comedy of evasions,"Cabell, James Branch",1879.0,1958.0,['en'],26,"{'Dreams -- Fiction', 'Allegories', 'Fantasy fiction', 'Authors -- Fiction'}",james,M,1928
2516,2516,PG66161_text,Special Detective (Ashton-Kirk),"McIntyre, John T. (John Thomas)",1871.0,1951.0,['en'],25,"{'American fiction -- 20th century', 'Detective and mystery stories'}",john,M,1920
2517,2517,PG66176_text,Earthmen Ask No Quarter!,"Holden, Fox B.",1923.0,,['en'],10,"{'War stories', 'Short stories', 'Human-alien encounters -- Fiction', 'Science fiction'}",fox,M,1972
2518,2518,PG66189_text,A Zloor for Your Trouble!,"Reynolds, Mack",1917.0,1983.0,['en'],31,"{'Human-alien encounters -- Fiction', 'Short stories', 'Mars (Planet) -- Fiction', 'Science fiction', 'Hunters -- Fiction'}",mack,M,1966
2519,2519,PG66191_text,Barren Ground,"Glasgow, Ellen Anderson Gholson",1873.0,1945.0,['en'],44,"{'Virginia -- Fiction', 'Piedmont (U.S. : Region) -- Fiction', 'Pastoral fiction', 'Country life -- Fiction'}",ellen,F,1922
2520,2520,PG66192_text,The Myth of the Birth of the Hero: A psychological interpretation of mythology,"Rank, Otto",1884.0,1939.0,['en'],160,"{'Mythology -- Psychological aspects', 'Psychology, Pathological', 'Heroes'}",otto,M,1933
2521,2521,PG66196_text,The Enchanted Crusade,"Krepps, Robert W.",1919.0,1980.0,['en'],35,"{'Adventure stories', 'Plague -- Fiction', 'Fantasy fiction', 'Jinn -- Fiction', 'Crusades -- Fiction', 'Magic -- Fiction'}",robert,M,1968
2522,2522,PG66211_text,X Marks the Asteroid,"Rocklynne, Ross",1913.0,1988.0,['en'],16,"{'Adventure stories', 'Man-woman relationships -- Fiction', 'Space ships -- Fiction', 'Maps -- Fiction', 'Science fiction'}",ross,M,1962
2523,2523,PG66215_text,Hidden Country,"Oyen, Henry",1883.0,1921.0,['en'],28,"{'Yachts -- Fiction', 'Man-woman relationships -- Fiction', 'Adventure stories', 'Alaska -- Fiction'}",henry,M,1932
2524,2524,PG66221_text,"Turkey, the Great Powers, and the Bagdad Railway: A study in imperialism","Earle, Edward Mead",1894.0,1954.0,['en'],20,"{'Turkey -- Economic conditions -- 1918-1960', 'Great powers', 'Baghdad Railway', 'Eastern question'}",edward,M,1943
2525,2525,PG66224_text,Blackguard,"Bodenheim, Maxwell",1893.0,1954.0,['en'],35,"{'American fiction -- 20th century', 'Bohemianism -- Fiction'}",maxwell,M,1942
2526,2526,PG66225_text,"Icarus; or, The Future of Science","Russell, Bertrand",1872.0,1970.0,['en'],432,"{'Science', 'Civilization', 'Science and state'}",bertrand,M,1921
2527,2527,PG66228_text,Unnoticed London,"Montizambert, Elizabeth",1875.0,1964.0,['en'],23,{'London (England) -- Description and travel'},elizabeth,F,1924
2528,2528,PG66244_text,Blessed Event,"Farrell, Henry",1920.0,2006.0,['en'],21,"{'Babies -- Fiction', 'Fantasy fiction', 'Parent and child -- Fiction', 'Angels -- Fiction'}",henry,M,1969
2529,2529,PG66245_text,Ticket to the Stars,"Banks, Raymond E.",1918.0,1996.0,['en'],17,"{'Human-alien encounters -- Fiction', 'Man-woman relationships -- Fiction', 'Short stories', 'Space travelers -- Fiction', 'Science fiction', 'Interstellar travel -- Fiction'}",raymond,M,1967
2530,2530,PG66258_text,Raw Material,"Fisher, Dorothy Canfield",1879.0,1958.0,['en'],14,"{'Short stories, American', 'American fiction -- 20th century'}",dorothy,F,1928
2531,2531,PG66283_text,The Disembodied Man,"Jardine, Jack Owen",1931.0,2009.0,['en'],31,"{'Man-woman relationships -- Fiction', 'Accident victims -- Fiction', 'Short stories', 'Chicago (Ill.) -- Fiction', 'Science fiction'}",jack,M,1980
2532,2532,PG66287_text,The Frogs of Mars,"Aycock, Roger D.",1914.0,2004.0,['en'],19,"{'Short stories', 'Bars (Drinking establishments) -- Fiction', 'Mars (Planet) -- Fiction', 'Science fiction'}",roger,M,1963
2533,2533,PG66288_text,The Fifty-Fourth of July,"Nourse, Alan Edward",1928.0,1992.0,['en'],18,"{'Space ships -- Fiction', 'Short stories', 'Sieges -- Fiction', 'Science fiction', 'Apocalyptic fiction'}",alan,M,1977
2534,2534,PG66289_text,The Man Who Made the World,"Matheson, Richard",1926.0,2013.0,['en'],44,"{'Short stories', 'Creation -- Fiction', 'Science fiction'}",richard,M,1975
2535,2535,PG66290_text,The Scandalized Martians,"Marmor, Arnold",1927.0,1978.0,['en'],14,"{'Human-alien encounters -- Fiction', 'California -- Fiction', 'Short stories', 'Motion picture industry -- Fiction', 'Martians -- Fiction', 'Science fiction'}",arnold,M,1976
2536,2536,PG66291_text,The Plagiarist From Rigel IV,"Hunter, Evan",1926.0,2005.0,['en'],9,"{'Human-alien encounters -- Fiction', 'Authors -- Fiction', 'Short stories', 'Science fiction', 'Typewriters -- Fiction'}",evan,M,1975
2537,2537,PG66292_text,The Sling and the Stone,"Shaara, Michael",1928.0,1988.0,['en'],13,"{'Russians -- Fiction', 'Short stories', 'Weapons -- Fiction', 'Satellites -- Fiction', 'Science fiction', 'Space stations -- Fiction'}",michael,M,1977
2538,2538,PG66293_text,Peril of the Starmen,"Neville, Kris",1925.0,1980.0,['en'],20,"{'Adventure stories', 'Human-alien encounters -- Fiction', 'Earth (Planet) -- Fiction', 'Science fiction'}",kris,M,1974
2539,2539,PG66294_text,The Seven Lively Arts,"Seldes, Gilbert",1893.0,1970.0,['en'],104,"{'American wit and humor', 'Music -- History and criticism', 'Journalism', 'Dance', 'Motion pictures', 'American wit and humor, Pictorial', 'Theater -- United States', 'Circus'}",gilbert,M,1942
2540,2540,PG66295_text,Venice,"Gretton, Mary Sturge",1871.0,1970.0,['en'],29,"{'Art -- Italy -- Venice', 'Venice (Italy) -- Description and travel'}",mary,F,1920
2541,2541,PG66300_text,Sorrow in Sunlight,"Firbank, Ronald",1886.0,1926.0,['en'],23,"{'Blacks -- West Indies, British -- Fiction'}",ronald,M,1935
2542,2542,PG66306_text,Stray Feathers From a Bird Man's Desk,"Rand, Austin Loomer",1905.0,1982.0,['en'],29,{'Birds -- Behavior'},austin,M,1954
2543,2543,PG66313_text,Journey for the Brave,"Nourse, Alan Edward",1928.0,1992.0,['en'],31,"{'Short stories', 'Psychological fiction', 'Courage -- Fiction', 'Science fiction', 'Cowardice -- Fiction', 'Space flight to the moon -- Fiction'}",alan,M,1977
2544,2544,PG66324_text,Pariah,"Marlowe, Stephen",1928.0,2008.0,['en'],15,"{'Short stories', 'Earth (Planet) -- Fiction', 'Space travelers -- Fiction', 'Husband and wife -- Fiction', 'Science fiction'}",stephen,M,1977
2545,2545,PG66328_text,Planet of Dread,"Swain, Dwight V.",1915.0,1992.0,['en'],8,"{'Adventure stories', 'Life on other planets -- Fiction', 'Science fiction'}",dwight,M,1964
2546,2546,PG66330_text,Tyrants of Time,"Marlowe, Stephen",1928.0,2008.0,['en'],31,"{'Science fiction', 'Time travel -- Fiction'}",stephen,M,1977
2547,2547,PG66346_text,The Lighter Classics in Music: A Comprehensive Guide to Musical Masterworks in a Lighter Vein by 187 Composers,"Ewen, David",1907.0,1985.0,['en'],44,"{'Composers', 'Music appreciation'}",david,M,1956
2548,2548,PG66351_text,Slaves to the Metal Horde,"Marlowe, Stephen",1928.0,2008.0,['en'],23,"{'Adventure stories', 'Epidemics -- Fiction', 'Science fiction', 'Apocalyptic fiction', 'Robots -- Fiction'}",stephen,M,1977
2549,2549,PG66360_text,John's Other Practice,"Marks, Winston K. (Winston Kinney)",1915.0,1979.0,['en'],16,"{'Man-woman relationships -- Fiction', 'Short stories', 'Physicians -- Fiction', 'Science fiction', 'Inventions -- Fiction'}",winston,M,1964
2550,2550,PG66364_text,Guide to the Norris Geyser Basin,"Algard, George A.",1941.0,2012.0,['en'],6,{'Norris Geyser Basin (Wyo.) -- Guidebooks'},george,M,1990
2551,2551,PG66366_text,Dead Men Tell Tales,"Rimmer, Harry",1890.0,1952.0,['en'],43,"{'Bible -- Antiquities', 'Bible. Old Testament -- Evidences, authority, etc.'}",harry,M,1939
2552,2552,PG66379_text,Birthday Present,"Marmor, Arnold",1927.0,1978.0,['en'],19,"{'Man-woman relationships -- Fiction', 'Short stories', 'Science fiction', 'Noir fiction', 'Murder -- Fiction'}",arnold,M,1976
2553,2553,PG66381_text,Messenger,"Samachson, Joseph",1906.0,1980.0,['en'],20,"{'Judgment Day -- Fiction', 'Amnesiacs -- Fiction', 'Short stories', 'Science fiction', 'Interstellar travel -- Fiction'}",joseph,M,1955
2554,2554,PG66387_text,Pink Ears,"Leinster, Murray",1896.0,1975.0,['en'],59,"{'Short stories', 'Theft -- Fiction', 'Detective and mystery stories', 'Hotels -- Fiction'}",murray,M,1945
2555,2555,PG66389_text,Marty the Martian,"Marmor, Arnold",1927.0,1978.0,['en'],22,"{'Human-alien encounters -- Fiction', 'Space flight to Mars -- Fiction', 'Short stories', 'Science fiction', 'Martians -- Fiction', 'Circus -- Fiction'}",arnold,M,1976
2556,2556,PG66391_text,A Book of Marionettes,"Joseph, Helen Haiman",1888.0,1978.0,['en'],20,"{'Puppet theater', 'Marionettes'}",helen,F,1937
2557,2557,PG66393_text,The Battle of the Bells,"Bixby, Jerome",1923.0,1998.0,['en'],18,"{'Angels -- Fiction', 'Short stories', 'Devil -- Fiction', 'Practical jokes -- Fiction', 'Pennsylvania -- Fiction'}",jerome,M,1972
2558,2558,PG66394_text,The Dangerous Scarecrow,"Jacobi, Carl",1908.0,1997.0,['en'],26,"{'Short stories', 'Brothers and sisters -- Fiction', 'Farms -- Fiction', 'Horror tales'}",carl,M,1957
2559,2559,PG66396_text,Danger in the Void,"Fritch, Charles E.",1927.0,2012.0,['en'],13,"{'Space ships -- Fiction', 'Short stories', 'Husband and wife -- Fiction', 'Science fiction', 'Interstellar travel -- Fiction'}",charles,M,1976
2560,2560,PG66408_text,"Our Nuclear Future: Facts, Dangers and Opportunities","Teller, Edward",1908.0,2003.0,['en'],31,"{'Nuclear weapons', 'Nuclear energy -- Popular works', 'Radioactivity -- Physiological effect'}",edward,M,1957
2561,2561,PG66417_text,The Whole Truth and Nothing But,"Hopper, Hedda",1885.0,1966.0,['en'],49,"{'Motion pictures -- California -- Los Angeles', 'Motion picture actors and actresses'}",hedda,F,1934
2562,2562,PG66427_text,Fish Fry,"Marmor, Arnold",1927.0,1978.0,['en'],12,"{'Short stories', 'Florida -- Fiction', 'Human-alien encounters -- Fiction', 'Science fiction'}",arnold,M,1976
2563,2563,PG66431_text,The Missing Disclaimer,"Sackett, Samuel J. (Samuel John)",1928.0,2018.0,['en'],19,"{'Extraterrestrial beings -- Fiction', 'Science fiction -- Fiction', 'Short stories', 'Earth (Planet) -- Fiction', 'Science fiction'}",samuel,M,1977
2564,2564,PG66435_text,Eight Million Dollars From Mars!,"Marks, Winston K. (Winston Kinney)",1915.0,1979.0,['en'],19,"{'Short stories', 'Criminals -- Fiction', 'Space flight to Mars -- Fiction', 'Science fiction'}",winston,M,1964
2565,2565,PG66438_text,Vengeance From the Past,"Krepps, Robert W.",1919.0,1980.0,['en'],22,"{'Adventure stories', 'Neanderthals -- Fiction', 'Science fiction'}",robert,M,1968
2566,2566,PG66443_text,Wonder Tales from Tibet,"Jewett, Eleanore Myers",1890.0,1967.0,['en'],73,"{'Fairy tales', 'Fairy tales -- China -- Tibet Autonomous Region', 'Folklore -- China -- Tibet Autonomous Region', 'Tales -- China -- Tibet Autonomous Region'}",eleanore,F,1939
2567,2567,PG66446_text,The Plymouth Express Affair,"Christie, Agatha",1890.0,1976.0,['en'],874,"{'Short stories', 'Poirot, Hercule (Fictitious character) -- Fiction', 'Murder -- Investigation -- Fiction', 'Detective and mystery stories'}",agatha,F,1939
2568,2568,PG66447_text,The Aab,"Ludwig, Edward W.",1920.0,1990.0,['en'],101,"{'Short stories', 'Human-alien encounters -- Fiction', 'Mars (Planet) -- Fiction', 'Science fiction'}",edward,M,1969
2569,2569,PG66448_text,The Vegans Were Curious,"Marks, Winston K. (Winston Kinney)",1915.0,1979.0,['en'],41,"{'Human-alien encounters -- Fiction', 'Extraterrestrial beings -- Fiction', 'Short stories', 'Earth (Planet) -- Fiction', 'Science fiction'}",winston,M,1964
2570,2570,PG66451_text,A Magician Among the Spirits,"Houdini, Harry",1874.0,1926.0,['en'],47,{'Spiritualism'},harry,M,1923
2571,2571,PG66454_text,"""The Liberry""","Hay, Ian",1876.0,1952.0,['en'],12,"{'Physicians -- Fiction', 'Books and reading -- Fiction', 'England -- Fiction', 'Grandparent and child -- Fiction'}",ian,M,1925
2572,2572,PG66460_text,The Book of Gallant Vagabonds,"Beston, Henry",1888.0,1968.0,['en'],35,"{'Trelawny, Edward John, 1792-1881', 'Bruce, James, 1730-1794', 'Belzoni, Giovanni Battista, 1778-1823', 'Rimbaud, Arthur, 1854-1891', 'Adventure and adventurers -- Biography', 'Ledyard, John, 1751-1789', 'Morton, Thomas, 1575-1646'}",henry,M,1937
2573,2573,PG66461_text,Never Gut-Shoot a Wampus,"Marks, Winston K. (Winston Kinney)",1915.0,1979.0,['en'],16,"{'Short stories', 'Man-woman relationships -- Fiction', 'Hunting stories', 'Science fiction'}",winston,M,1964
2574,2574,PG66463_text,Don't Panic!,"Krepps, Robert W.",1919.0,1980.0,['en'],22,"{'War stories', 'Earth (Planet) -- Fiction', 'Human-alien encounters -- Fiction', 'Science fiction'}",robert,M,1968
2575,2575,PG66477_text,Stern,"Friedman, Bruce Jay",1930.0,2020.0,['en'],10,"{'Psychological fiction', 'Jewish fiction', 'Jewish families -- Fiction', 'Suburban life -- Fiction', 'Humorous stories'}",bruce,M,1979
2576,2576,PG66494_text,The River Boss,"White, Stewart Edward",1873.0,1946.0,['en'],4,"{'Short stories', 'Log driving -- Fiction'}",stewart,M,1922
2577,2577,PG66496_text,"The omnipotent self, a study in self-deception and self-cure","Bousfield, Paul",1880.0,,['en'],57,"{'Mental healing', 'Psychoanalysis'}",paul,M,1929
2578,2578,PG66509_text,Myths and Folk-lore of the Timiskaming Algonquin and Timagami Ojibwa,"Speck, Frank G. (Frank Gouldsmith)",1881.0,1950.0,['en'],68,"{'Ojibwa Indians -- Folklore', 'Timiskaming Indians -- Folklore', 'Indians of North America -- Folklore'}",frank,M,1930
2579,2579,PG66511_text,The Curtiss Aviation Book,"Post, Augustus",1873.0,1952.0,['en'],34,{'Airplanes'},augustus,M,1922
2580,2580,PG66521_text,The Passing of Morocco,"Moore, Frederick F. (Frederick Ferdinand)",1877.0,1956.0,['en'],20,"{'Morocco -- Description and travel', 'Morocco -- Foreign relations'}",frederick,M,1926
2581,2581,PG66525_text,Siberia To-Day,"Moore, Frederick F. (Frederick Ferdinand)",1877.0,1956.0,['en'],20,"{'Siberia (Russia) -- Description and travel', 'Siberia (Russia)'}",frederick,M,1926
2582,2582,PG66526_text,No-Risk Planet,"Marlowe, Stephen",1928.0,2008.0,['en'],20,"{'Epistolary fiction', 'Short stories', 'Life insurance agents -- Fiction', 'Life on other planets -- Fiction', 'Science fiction'}",stephen,M,1977
2583,2583,PG66529_text,You Don't Walk Alone,"Robinson, Frank M.",1926.0,2014.0,['en'],49,"{'Human-alien encounters -- Fiction', 'Short stories', 'Earth (Planet) -- Fiction', 'Science fiction', 'Journalists -- Fiction'}",frank,M,1975
2584,2584,PG66536_text,"Shakespeare at the Globe, 1599-1609","Beckerman, Bernard",1921.0,1985.0,['en'],15,"{'Globe Theatre (London, England : 1599-1644)', 'Shakespeare, William, 1564-1616 -- Stage history -- To 1625', 'Shakespeare, William, 1564-1616 -- Stage history -- England -- London', 'Theaters -- England -- London -- History -- 17th century', 'Theater -- England -- London -- History -- 17th century', 'Shakespeare, William, 1564-1616 -- Dramatic production'}",bernard,M,1970
2585,2585,PG66538_text,Revolt of the Outworlds,"Marlowe, Stephen",1928.0,2008.0,['en'],19,"{'Adventure stories', 'Revolutions -- Fiction', 'Life on other planets -- Fiction', 'Science fiction', 'Solar system -- Fiction'}",stephen,M,1977
2586,2586,PG66539_text,The Terror Out of Space,"Swain, Dwight V.",1915.0,1992.0,['en'],23,"{'Adventure stories', 'Human-alien encounters -- Fiction', 'Man-woman relationships -- Fiction', 'Diseases -- Fiction', 'Science fiction'}",dwight,M,1964
2587,2587,PG66540_text,Cosmic Saboteur,"Robinson, Frank M.",1926.0,2014.0,['en'],28,"{'Adventure stories', 'Human-alien encounters -- Fiction', 'Brainwashing -- Fiction', 'Earth (Planet) -- Fiction', 'Science fiction'}",frank,M,1975
2588,2588,PG66564_text,The Heart's Domain,"Duhamel, Georges",1884.0,1966.0,['en'],24,"{'French essays -- Translations into English', 'World War, 1914-1918 -- Influence'}",georges,M,1933
2589,2589,PG66568_text,Jane--Our Stranger: A Novel,"Borden, Mary",1886.0,1968.0,['en'],16,"{'Married women -- Fiction', 'Husband and wife -- Fiction', 'Families -- Fiction', 'Americans -- France -- Fiction', 'Aristocracy (Social class) -- France -- Fiction'}",mary,F,1935
2590,2590,PG66570_text,Hunting License,"McConnell, James V.",1925.0,1990.0,['en'],21,"{'Short stories', 'Criminals -- Fiction', 'Hunting stories', 'Science fiction'}",james,M,1974
