,Unnamed: 0,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,name,gender,publish_date
6377,6377,PG55958_text,The Holy Land,"Kelman, John",1864.0,1929.0,['en'],17,{'Palestine -- Description and travel'},john,M,1914
6378,6378,PG55959_text,The Coming of the White Men: Stories of How Our Country Was Discovered,"Wade, Mary Hazelton Blanchard",1860.0,1936.0,['en'],19,"{'Discoveries in geography -- Juvenile fiction', 'America -- Discovery and exploration -- Juvenile fiction'}",mary,F,1910
6379,6379,PG55964_text,The Sapphire Signet,"Seaman, Augusta Huiell",1879.0,1950.0,['en'],18,"{'Girls -- Juvenile fiction', 'Mystery fiction', 'Greenwich Village (New York, N.Y.) -- Juvenile fiction'}",augusta,F,1929
6380,6380,PG55970_text,The Panama Canal,"Boardman, Harry Clow",1887.0,1956.0,['en'],11,{'Panama Canal (Panama)'},harry,M,1937
6381,6381,PG55971_text,Photo-Lithography,"Fritz, Georg",1851.0,,['en'],31,{'Photolithography'},georg,M,1901
6382,6382,PG55974_text,Anthropophagy,"Darling, Charles W. (Charles William)",1830.0,1905.0,['en'],6,{'Cannibalism'},charles,M,1880
6383,6383,PG55981_text,The great Galeoto; Folly or saintliness: two plays done from the verse of José Echegaray into English prose by Hannah Lynch,"Echegaray, José",1832.0,1916.0,['en'],47,{'Spanish drama -- Translations into English'},jos,M,1882
6384,6384,PG55982_text,"Forward Pass: A Story of the ""New Football""","Barbour, Ralph Henry",1870.0,1944.0,['en'],16,"{'Boarding schools -- Juvenile fiction', 'Football -- Juvenile fiction'}",ralph,M,1920
6385,6385,PG55983_text,New England and the Bavarian Illuminati,"Stauffer, Vernon",1875.0,1925.0,['en'],74,"{'Thesis (Ph. D.)', 'New England -- Church history', 'Illuminati'}",vernon,M,1925
6386,6386,PG55986_text,Letters of Asa Gray; Vol. 1,"Gray, Asa",1810.0,1888.0,['en'],28,"{'Botanists -- United States -- Correspondence', 'Gray, Asa, 1810-1888 -- Correspondence'}",asa,M,1860
6387,6387,PG55987_text,Letters of Asa Gray; Vol. 2,"Gray, Asa",1810.0,1888.0,['en'],34,"{'Botanists -- United States -- Correspondence', 'Gray, Asa, 1810-1888 -- Correspondence'}",asa,M,1860
6388,6388,PG55988_text,Natural History of Enthusiasm,"Taylor, Isaac",1787.0,1865.0,['en'],40,{'Enthusiasm -- Religious aspects -- Christianity'},isaac,M,1837
6389,6389,PG55993_text,The Diamond Ship,"Pemberton, Max",1863.0,1950.0,['en'],11,"{'Adventure stories', 'Jewel thieves -- Fiction', 'Mystery fiction'}",max,M,1913
6390,6390,PG55998_text,"London Labour and the London Poor, Vol. 1","Mayhew, Henry",1812.0,1887.0,['en'],562,"{'Charities -- England -- London', 'Unemployed -- England -- London', 'London (England) -- Social conditions', 'Working class -- England -- London', 'Prostitution -- England -- London', 'Criminals -- England -- London', 'Poor -- England -- London'}",henry,M,1862
6391,6391,PG5599_text,The Story of My Life — Complete,"Ebers, Georg",1837.0,1898.0,['en'],45,"{'Ebers, Georg, 1837-1898'}",georg,M,1887
6392,6392,PG559_text,Greenmantle,"Buchan, John",1875.0,1940.0,['en'],366,"{'Intelligence service -- Great Britain -- Fiction', 'Spy stories', 'War stories', 'Hannay, Richard (Fictitious character) -- Fiction', 'World War, 1914-1918 -- Fiction'}",john,M,1925
6393,6393,PG56001_text,The Busy Woman's Garden Book,"Bennett, Ida D. (Ida Dandridge)",1860.0,1925.0,['en'],14,{'Gardening'},ida,F,1910
6394,6394,PG56002_text,"Studies in Greek Scenery, Legend and History: Selected from His Commentary on Pausanias' 'Description of Greece,'","Frazer, James George",1854.0,1941.0,['en'],32,"{'Greece -- Description and travel', 'Greece -- Antiquities'}",james,M,1904
6395,6395,PG56003_text,"Old Virginia and Her Neighbours, Vol. 1 (of 2)","Fiske, John",1842.0,1901.0,['en'],37,"{'Maryland -- History -- Colonial period, ca. 1600-1775', 'Virginia -- History -- Colonial period, ca. 1600-1775', 'United States -- History -- Colonial period, ca. 1600-1775'}",john,M,1892
6396,6396,PG56004_text,"Fossil Butterflies: Memoirs of the American Association for the Advancement of Science, I.","Scudder, Samuel Hubbard",1837.0,1911.0,['en'],11,"{'Butterflies, Fossil'}",samuel,M,1887
6397,6397,PG56005_text,"Marsena, and Other Stories of the Wartime","Frederic, Harold",1856.0,1898.0,['en'],7,"{'United States -- History -- Civil War, 1861-1865 -- Fiction', 'United States -- Social life and customs -- 19th century -- Fiction'}",harold,M,1906
6398,6398,PG56007_text,The Sagamore of Saco,"Smith, Elizabeth Oakes Prince",1806.0,1893.0,['en'],13,"{'Adventure stories', 'Romance fiction', 'Unrequited love -- Fiction', 'Dime novels', 'Algonquian Indians -- Fiction', 'Saco (Me.) -- Fiction', 'Indians of North America -- Kings and rulers -- Fiction'}",elizabeth,F,1856
6399,6399,PG56009_text,Marjorie in Command,"Wells, Carolyn",1862.0,1942.0,['en'],22,"{'Family -- Juvenile fiction', 'Babysitters -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Outdoor recreation for children -- Juvenile fiction'}",carolyn,F,1912
6400,6400,PG56012_text,The Yankee and the Teuton in Wisconsin,"Schafer, Joseph",1867.0,1941.0,['en'],8,"{'Germans -- Wisconsin', 'Wisconsin -- Social life and customs'}",joseph,M,1917
6401,6401,PG56013_text,The White Dove,"Locke, William John",1863.0,1930.0,['en'],8,"{'Adultery -- Fiction', 'Man-woman relationships -- Fiction', 'England -- Fiction', 'Families -- Fiction'}",william,M,1913
6402,6402,PG56014_text,The Demagogue and Lady Phayre,"Locke, William John",1863.0,1930.0,['en'],4,"{'Political fiction', 'Man-woman relationships -- Fiction', 'England -- Fiction'}",william,M,1913
6403,6403,PG56015_text,Idols,"Locke, William John",1863.0,1930.0,['en'],16,"{'Divorce -- Fiction', 'Man-woman relationships -- Fiction', 'London (England) -- Fiction', 'Trials (Murder) -- Fiction', 'Murder -- Fiction'}",william,M,1913
6404,6404,PG56016_text,Memories of Old Montana,"Price, Con",1869.0,1958.0,['en'],11,{'Frontier and pioneer life -- Montana'},con,M,1919
6405,6405,PG5601_text,Jan of the Windmill: A Story of the Plains,"Ewing, Juliana Horatia",1841.0,1885.0,['en'],43,"{'Boys -- Juvenile fiction', 'Country life -- England -- Juvenile fiction'}",juliana,F,1891
6406,6406,PG56020_text,The Power of Truth: Individual Problems and Possibilities,"Jordan, William George",1864.0,1928.0,['en'],28,{'Conduct of life'},william,M,1914
6407,6407,PG56027_text,The Achievement of the British Navy in the World-War,"Leyland, John",1857.0,1924.0,['en'],16,"{'World War, 1914-1918 -- Naval operations, British', 'Great Britain. Royal Navy'}",john,M,1907
6408,6408,PG56028_text,The Romance of the Harem,"Leonowens, Anna Harriette",1831.0,1915.0,['en'],50,{'Thailand -- History -- 1782-1945 -- Fiction'},anna,F,1881
6409,6409,PG56033_text,"Old Virginia and Her Neighbours, Vol. 2 (of 2)","Fiske, John",1842.0,1901.0,['en'],81,"{'Maryland -- History -- Colonial period, ca. 1600-1775', 'Virginia -- History -- Colonial period, ca. 1600-1775', 'United States -- History -- Colonial period, ca. 1600-1775'}",john,M,1892
6410,6410,PG56038_text,Port Arthur: A Monster Heroism,"Barry, Richard",1881.0,,['en'],34,"{'Lüshun (China) -- History -- Siege, 1904-1905', 'Russo-Japanese War, 1904-1905'}",richard,M,1931
6411,6411,PG56039_text,Lincoln's Plan of Reconstruction,"McCarthy, Charles H. (Charles Hallan)",1860.0,1941.0,['en'],19,"{'Lincoln, Abraham, 1809-1865', 'United States -- Politics and government -- 1861-1865', 'Reconstruction (U.S. history, 1865-1877)'}",charles,M,1910
6412,6412,PG56042_text,"Discovery of the Yosemite, and the Indian War of 1851, Which Led to That Event","Bunnell, Lafayette Houghton",1824.0,1903.0,['en'],29,"{'Yosemite Valley (Calif.)', 'Indians of North America -- California', 'Pacific Coast Indians, Wars with, 1847-1865'}",lafayette,M,1874
6413,6413,PG56043_text,Rock-climbing in the English Lake District: Third Edition,"Jones, Owen Glynne",1867.0,1899.0,['en'],12,"{'Lake District (England) -- Description and travel', 'Mountaineering', 'Rock climbing -- England -- Lake District'}",owen,M,1917
6414,6414,PG56046_text,The Story of Duciehurst: A Tale of the Mississippi,"Murfree, Mary Noailles",1850.0,1922.0,['en'],10,{'Mississippi River -- Fiction'},mary,F,1900
6415,6415,PG56048_text,Jewish Portraits,"Magnus, Katie, Lady",1844.0,1924.0,['en'],12,"{'Jews -- Charities', 'Jews -- Biography'}",katie,F,1894
6416,6416,PG56049_text,Cleopatra: A Study,"Houssaye, Henry",1848.0,1911.0,['en'],14,"{'Cleopatra, Queen of Egypt, -30 B.C.', 'Queens -- Egypt -- Biography', 'Egypt -- History -- 332-30 B.C. -- Biography'}",henry,M,1898
6417,6417,PG56058_text,"Lost in the Atlantic Valley; Or, Frank Reade, Jr., and His Wonder, the ""Dart""","Senarens, Luis",1863.0,1939.0,['en'],9,"{'Adventure stories', 'Submarines (Ships) -- Fiction', 'Dime novels', 'Science fiction', 'Popular literature -- United States', 'American fiction -- 19th century', 'Inventors -- United States -- Fiction'}",luis,M,1913
6418,6418,PG56060_text,Presidential Problems,"Cleveland, Grover",1837.0,1908.0,['en'],32,{'United States -- Politics and government'},grover,M,1887
6419,6419,PG56062_text,"From Zone to Zone: Or, The Wonderful Trip of Frank Reade, Jr., with His Latest Air-Ship","Senarens, Luis",1863.0,1939.0,['en'],12,"{'Adventure stories', 'Dime novels', 'Airships -- Fiction', 'Science fiction', 'Inventors -- United States -- Fiction', 'Popular literature -- United States', 'American fiction -- 19th century'}",luis,M,1913
6420,6420,PG56074_text,"Pan-Worship, and Other Poems","Farjeon, Eleanor",1881.0,1965.0,['en'],25,{'English poetry -- 20th century'},eleanor,F,1931
6421,6421,PG56078_text,"Notes Geographical and Historical, Relating to the Town of Brooklyn in Kings County on Long-Island","Furman, Gabriel",1800.0,1854.0,['en'],15,"{'Brooklyn (New York, N.Y.) -- History'}",gabriel,M,1850
6422,6422,PG56082_text,Dream-Songs for the Belovèd,"Farjeon, Eleanor",1881.0,1965.0,['en'],12,{'English poetry -- 20th century'},eleanor,F,1931
6423,6423,PG56083_text,"De Soto, Coronado, Cabrillo: Explorers of the Northern Mystery","Lavender, David",1910.0,2003.0,['en'],42,"{'Soto, Hernando de, approximately 1500-1542', 'Cabrillo, Juan Rodríguez, -1543', 'Explorers -- United States -- History -- 16th century', 'Coronado, Francisco Vásquez de, 1510-1554', 'America -- Discovery and exploration -- Spanish'}",david,M,1960
6424,6424,PG56084_text,Catharine de Bora: Social and Domestic Scenes in the Home of Luther,"Morris, John G. (John Gottlieb)",1803.0,1895.0,['en'],14,"{'Luther, Katharina von Bora, 1499-1552', 'Luther, Martin, 1483-1546'}",john,M,1853
6425,6425,PG56088_text,John Marshall,"Thayer, James Bradley",1831.0,1902.0,['en'],6,"{'Marshall, John, 1755-1835'}",james,M,1881
6426,6426,PG56090_text,"Woman's Profession as Mother and Educator, with Views in Opposition to Woman Suffrage","Beecher, Catharine Esther",1800.0,1878.0,['en'],26,"{'Women -- Education', 'Women -- Suffrage'}",catharine,F,1850
6427,6427,PG56094_text,Allegheny Episodes: Folk Lore and Legends Collected in Northern and Western Pennsylvania,"Shoemaker, Henry W.",1880.0,1958.0,['en'],20,{'Legends -- Pennsylvania'},henry,M,1930
6428,6428,PG56097_text,The Ranch Girls at Boarding School,"Vandercook, Margaret",1876.0,1958.0,['en'],19,"{'Girls -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Hudson River Valley (N.Y. and N.J.) -- Social life and customs -- Juvenile fiction', 'Young women -- Social life and customs -- Juvenile fiction', 'Schools -- Juvenile fiction', 'Boarding school students -- Juvenile fiction'}",margaret,F,1926
6429,6429,PG560_text,Mr. Standfast,"Buchan, John",1875.0,1940.0,['en'],328,"{'Intelligence service -- Great Britain -- Fiction', 'Spy stories', 'War stories', 'Hannay, Richard (Fictitious character) -- Fiction', 'World War, 1914-1918 -- Fiction'}",john,M,1925
6430,6430,PG56100_text,"Ten years of missionary work among the Indians at Skokomish, Washington Territory, 1874-1884","Eells, Myron",1843.0,1907.0,['en'],14,"{'Clallam Indians -- Missions', 'Missions -- Washington (State)', 'Skokomish Indian Reservation (Wash.)', 'Twana Indians -- Missions'}",myron,M,1893
6431,6431,PG56104_text,Walks about Washington,"Leupp, Francis E. (Francis Ellington)",1849.0,1918.0,['en'],17,"{'Washington (D.C.) -- Description and travel', 'Washington (D.C.) -- History'}",francis,M,1899
6432,6432,PG56105_text,The Dickens Country,"Kitton, Frederic George",1856.0,1904.0,['en'],17,"{'Novelists, American -- Homes and haunts -- England', 'Literary landmarks -- England', 'Novelists, English -- 19th century -- Biography', 'Dickens, Charles, 1812-1870 -- Homes and haunts', 'England -- Intellectual life -- 19th century'}",frederic,M,1906
6433,6433,PG56109_text,Bringing up the Boy: A Message to Fathers and Mothers from a Boy of Yesterday Concerning the Men of To-morrow,"Werner, Carl Avery",1873.0,,['en'],15,{'Boys'},carl,M,1923
6434,6434,PG5610_text,The Cardinal's Snuff-Box,"Harland, Henry",1861.0,1905.0,['en'],41,"{'British -- Italy -- Fiction', 'Widows -- Fiction'}",henry,M,1911
6435,6435,PG56118_text,"General Anatomy, Applied to Physiology and Medicine, Vol. 1 (of 3)","Bichat, Xavier",1771.0,1802.0,['en'],110,"{'Human anatomy', 'Human physiology'}",xavier,M,1821
6436,6436,PG56119_text,The Great Lord Burghley: A study in Elizabethan statecraft,"Hume, Martin A. S. (Martin Andrew Sharp)",1847.0,1910.0,['en'],25,"{'Great Britain -- History -- Elizabeth, 1558-1603 -- Biography', 'Burghley, William Cecil, Baron, 1520-1598', 'Great Britain -- Foreign relations -- 1558-1603', 'Statesmen -- Great Britain -- Biography', 'Elizabeth I, Queen of England, 1533-1603 -- Relations with statesmen', 'Great Britain -- History -- Elizabeth, 1558-1603', 'Great Britain -- Politics and government -- 1558-1603'}",martin,M,1897
6437,6437,PG56121_text,Shout Treason: The Trial of Aaron Burr,"Beirne, Francis F.",1890.0,,['en'],16,"{'Burr, Aaron, 1756-1836 -- Trials, litigation, etc.', 'Trials (Treason) -- United States', 'Burr Conspiracy, 1805-1807'}",francis,M,1940
6438,6438,PG56126_text,The son of Don Juan: an original drama in 3 acts inspired by the reading of Ibsen's work entitled 'Gengangere',"Echegaray, José",1832.0,1916.0,['en'],12,{'Spanish drama -- 19th century'},jos,M,1882
6439,6439,PG56130_text,"Letters to a Friend, Written to Mrs. Ezra S. Carr, 1866-1879","Muir, John",1838.0,1914.0,['en'],11,"{'Natural history -- California', 'Naturalists -- United States -- Correspondence', 'Yosemite National Park (Calif.) -- Description and travel'}",john,M,1888
6440,6440,PG56133_text,Flowers of the Sky,"Proctor, Richard A. (Richard Anthony)",1837.0,1888.0,['en'],50,{'Astronomy'},richard,M,1887
6441,6441,PG56140_text,In the Footprints of Charles Lamb,"Martin, Benjamin Ellis",1839.0,1909.0,['en'],15,"{'Lamb, Charles, 1775-1834 -- Bibliography', 'Lamb, Charles, 1775-1834'}",benjamin,M,1889
6442,6442,PG56141_text,The British Interned in Switzerland,"Picot, Henry Philip",1857.0,1937.0,['en'],7,"{'World War, 1914-1918 -- Hospitals', 'World War, 1914-1918 -- Prisoners and prisons, Swiss'}",henry,M,1907
6443,6443,PG56145_text,"Tribal Custom in Anglo-Saxon Law: Being an Essay Supplemental to (1) 'The English Village Community', (2) 'The Tribal System in Wales'","Seebohm, Frederic",1833.0,1912.0,['en'],54,"{'Tribes -- Great Britain', 'Law, Medieval', 'Anglo-Saxons', 'Law, Anglo-Saxon'}",frederic,M,1883
6444,6444,PG56146_text,"The Two Maps of Europe, and Some Other Aspects of the Great War","Belloc, Hilaire",1870.0,1953.0,['en'],19,"{'Military art and science', 'Europe -- Politics and government', 'World War, 1914-1918'}",hilaire,M,1920
6445,6445,PG56147_text,"General Anatomy, Applied to Physiology and Medicine, Vol. 2 (of 3)","Bichat, Xavier",1771.0,1802.0,['en'],20,"{'Human anatomy', 'Human physiology'}",xavier,M,1821
6446,6446,PG5614_text,Chess Strategy,"Lasker, Edward",1885.0,1981.0,['en'],664,{'Chess'},edward,M,1935
6447,6447,PG56151_text,The Benefit of the Doubt; a Comedy in Three Acts,"Pinero, Arthur Wing",1855.0,1934.0,['en'],5,{'English drama -- 19th century'},arthur,M,1905
6448,6448,PG56153_text,Evening Tales,"Ortoli, Jean-Baptiste Frédéric",1861.0,,['en'],11,"{'Conduct of life -- Juvenile fiction', ""Children's stories"", 'Children -- Conduct of life -- Juvenile fiction'}",jean,F,1911
6449,6449,PG56158_text,The Story of Gösta Berling,"Lagerlöf, Selma",1858.0,1940.0,['en'],144,{'Swedish fiction -- Translations into English'},selma,F,1908
6450,6450,PG5615_text,The Pink Fairy Book,"Lang, Andrew",1844.0,1912.0,['en'],289,"{'Fairy tales', 'Folklore'}",andrew,M,1894
6451,6451,PG56165_text,Neither Here Nor There,"Herford, Oliver",1863.0,1935.0,['en'],22,{'American wit and humor'},oliver,M,1913
6452,6452,PG56167_text,"The Viking Age. Volume 1 (of 2): The early history, manners, and customs of the ancestors of the English-speaking nations","Du Chaillu, Paul B. (Paul Belloni)",1835.0,1903.0,['en'],102,"{'Vikings', 'Scandinavia -- Civilization', 'Scandinavia -- Antiquities'}",paul,M,1885
6453,6453,PG56168_text,"The Viking Age. Volume 2 (of 2): The early history, manners, and customs of the ancestors of the English-speaking nations","Du Chaillu, Paul B. (Paul Belloni)",1835.0,1903.0,['en'],54,"{'Vikings', 'Scandinavia -- Civilization', 'Scandinavia -- Antiquities'}",paul,M,1885
6454,6454,PG56169_text,Billy To-morrow Stands the Test,"Carr, Sarah Pratt",1850.0,,['en'],10,"{'Teenage boys -- Juvenile fiction', 'First loves -- Juvenile fiction', 'High school students -- Juvenile fiction'}",sarah,F,1900
6455,6455,PG56171_text,A Journey in Brazil,"Agassiz, Louis",1807.0,1873.0,['en'],33,"{'Brazil -- Description and travel', 'Geology -- Amazon River Valley'}",louis,M,1857
6456,6456,PG56175_text,"The Gray Scalp; Or, The Blackfoot Brave","Willett, Edward",1830.0,1889.0,['en'],11,"{'Overland journeys to the Pacific -- Fiction', 'Frontier and pioneer life -- Great Plains -- Fiction', 'Sihasapa Indians -- Fiction', 'Indians of North America -- Fiction'}",edward,M,1880
6457,6457,PG56177_text,The Island of Fantasy: A Romance,"Hume, Fergus",1859.0,1932.0,['en'],26,"{'Islands -- Fiction', 'Adventure stories', 'Love stories', 'Greece -- Fiction'}",fergus,M,1909
6458,6458,PG56187_text,Historical Manual of English Prosody,"Saintsbury, George",1845.0,1933.0,['en'],70,{'English language -- Versification'},george,M,1895
6459,6459,PG5618_text,Six Plays,"Darwin, Florence Henrietta Fisher, Lady",1864.0,1920.0,['en'],5,{'Drama'},florence,F,1914
6460,6460,PG56197_text,Cupid's Fair-Weather Booke: Including an Almanack for Any Two Years (True Love Ought to Last That Long),"Clay, John Cecil",1875.0,1930.0,['en'],21,"{'Love in art', 'Months in art', 'Zodiac in art'}",john,M,1925
6461,6461,PG56198_text,"The Abandoned Country; or, Frank Reade, Jr., Exploring a New Continent.","Senarens, Luis",1863.0,1939.0,['en'],22,"{'Adventure stories', 'Dime novels', 'Inventors -- United States -- Fiction', 'Popular literature -- United States', 'American fiction -- 19th century', 'Science fiction', 'Explorers -- Fiction'}",luis,M,1913
6462,6462,PG56201_text,British Bees: An Introduction into the Studies of the Natural History and Economy of the Bees Indigenous to the British Isles,"Shuckard, William Edward",1802.0,1868.0,['en'],14,"{'Hymenoptera -- Great Britain', 'Bees'}",william,M,1852
6463,6463,PG56207_text,"Strive and Succeed; or, The Progress of Walter Conrad","Alger, Horatio, Jr.",1832.0,1899.0,['en'],61,"{'Runaway teenagers -- Juvenile fiction', 'Young men -- Conduct of life -- Juvenile fiction', 'Bildungsromans', 'Teachers -- Juvenile fiction', 'Loyalty -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Wisconsin -- Juvenile fiction', 'Success -- Juvenile fiction'}",horatio,M,1882
6464,6464,PG56208_text,Philip Hale's Boston Symphony Programme Notes,"Hale, Philip",1854.0,1934.0,['en'],200,"{'Concert programs', 'Orchestral music -- Analysis, appreciation', 'Music -- History and criticism', 'Musical analysis', 'Music appreciation', 'Boston Symphony Orchestra'}",philip,M,1904
6465,6465,PG56209_text,"Gettysburg National Military Park, Pennsylvania","Tilberg, Frederick",1896.0,,['en'],17,"{'Gettysburg National Military Park (Pa.)', 'Gettysburg, Battle of, Gettysburg, Pa., 1863', 'United States -- History -- Civil War, 1861-1865'}",frederick,M,1946
6466,6466,PG56215_text,The School Four,"Dudley, Albertus T. (Albertus True)",1866.0,,['en'],11,"{'Football -- Juvenile fiction', 'Rowing -- Juvenile fiction', 'Schools -- Juvenile fiction'}",albertus,M,1916
6467,6467,PG56216_text,"Rodney, the Overseer","Castlemon, Harry",1842.0,1915.0,['en'],13,"{'Battles -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Soldiers -- Juvenile fiction', 'United States -- History -- Civil War, 1861-1865 -- Juvenile fiction', 'Sailors -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Ship captains -- Juvenile fiction'}",harry,M,1892
6468,6468,PG56218_text,Following the Sun-Flag: A Vain Pursuit Through Manchuria,"Fox, John, Jr.",1862.0,1919.0,['en'],12,"{'Russo-Japanese War, 1904-1905'}",john,M,1912
6469,6469,PG56220_text,"Historical record of the Seventh Regiment, or the Royal Fusiliers: Containing an Account of the Formation of the Regiment in 1685, and of Its Subsequent Services to 1846.","Cannon, Richard",1779.0,1865.0,['en'],4,{'Great Britain. Army. Royal Fusiliers (City of London Regiment)'},richard,M,1829
6470,6470,PG56221_text,"Backwater: Pilgrimage, Volume 2","Richardson, Dorothy M. (Dorothy Miller)",1873.0,1957.0,['en'],30,"{'Autobiographical fiction', 'Women -- England -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction'}",dorothy,F,1923
6471,6471,PG56222_text,Bertha's Christmas Vision: An Autumn Sheaf,"Alger, Horatio, Jr.",1832.0,1899.0,['en'],33,"{""Children's poetry, American"", ""Children's stories, American""}",horatio,M,1882
6472,6472,PG56223_text,Oat Meal: The War Winner,"Grieve, James Ritchie",1840.0,,['en'],7,"{'Scotland', 'Oatmeal'}",james,M,1890
6473,6473,PG5622_text,At Last: A Novel,"Harland, Marion",1830.0,1922.0,['en'],15,{'Fiction'},marion,F,1880
6474,6474,PG56231_text,"The ""B. O. W. C."": A Book For Boys: Illustrated","De Mille, James",1833.0,1880.0,['en'],12,"{'Grand Pré (N.S.) -- Juvenile fiction', 'Adventure stories', 'Survival skills -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Boarding school students -- Juvenile fiction', 'Schools -- Juvenile fiction', 'Sailing -- Juvenile fiction', 'Cooperativeness -- Juvenile fiction', 'Camping -- Juvenile fiction'}",james,M,1883
6475,6475,PG56232_text,The Boys of Grand Pré School: Illustrated,"De Mille, James",1833.0,1880.0,['en'],13,"{'Grand Pré (N.S.) -- Juvenile fiction', 'Adventure stories', 'Survival skills -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Boarding school students -- Juvenile fiction', 'Ship captains -- Juvenile fiction'}",james,M,1883
6476,6476,PG56234_text,Fire in the Woods: Illustrated,"De Mille, James",1833.0,1880.0,['en'],9,"{'Grand Pré (N.S.) -- Juvenile fiction', 'Adventure stories', 'Survival -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Schools -- Juvenile fiction', 'Boarding school students -- Juvenile fiction', 'Sailing -- Juvenile fiction'}",james,M,1883
6477,6477,PG56235_text,Picked up Adrift: Illustrated,"De Mille, James",1833.0,1880.0,['en'],10,"{'Grand Pré (N.S.) -- Juvenile fiction', 'Survival skills -- Juvenile fiction', 'Adventure stories', 'Voyages and travels -- Juvenile fiction', 'Schools -- Juvenile fiction', 'Boarding school students -- Juvenile fiction', 'Sailing -- Juvenile fiction'}",james,M,1883
6478,6478,PG56236_text,Treasure of the Seas: Illustrated,"De Mille, James",1833.0,1880.0,['en'],41,"{'Survival skills -- Juvenile fiction', 'Adventure stories', 'Pirates -- Juvenile fiction', 'Oak Island Treasure Site (N.S.) -- Juvenile fiction', 'Nova Scotia -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Boarding school students -- Juvenile fiction', 'Sailing -- Juvenile fiction', 'Treasure troves -- Juvenile fiction', 'Sea stories'}",james,M,1883
6479,6479,PG56238_text,Deerfoot on the Prairies,"Ellis, Edward Sylvester",1840.0,1916.0,['en'],18,"{'Shawnee Indians -- Juvenile fiction', 'Frontier and pioneer life -- Juvenile fiction'}",edward,M,1890
6480,6480,PG56244_text,Sonnets and Poems,"Farjeon, Eleanor",1881.0,1965.0,['en'],25,"{'Sonnets, English', 'English poetry -- 20th century'}",eleanor,F,1931
6481,6481,PG56247_text,Catty Atkins,"Kelland, Clarence Budington",1881.0,1964.0,['en'],5,"{'Tramps -- Juvenile fiction', 'Boys -- Conduct of life -- Juvenile fiction'}",clarence,M,1931
6482,6482,PG56248_text,"Persian Literature, Ancient and Modern","Reed, Elizabeth A. (Elizabeth Armstrong)",1842.0,1915.0,['en'],34,{'Persian literature -- History and criticism'},elizabeth,F,1892
6483,6483,PG56249_text,The Problem of Manflight,"Means, James",1853.0,1920.0,['en'],17,"{'Airplanes', 'Aeronautics'}",james,M,1903
6484,6484,PG56254_text,The flowers and gardens of Japan,"Du Cane, Florence",1869.0,1955.0,['en'],53,"{'Plants -- Folklore', 'Gardens -- Japan', 'Flowers -- Japan'}",florence,F,1919
6485,6485,PG56259_text,In the Line,"Dudley, Albertus T. (Albertus True)",1866.0,,['en'],15,"{'Football -- Juvenile fiction', 'Phillips Exeter Academy -- Juvenile fiction', 'Schools -- Juvenile fiction'}",albertus,M,1916
6486,6486,PG56260_text,Through Spain to the Sahara,"Betham-Edwards, Matilda",1836.0,1919.0,['en'],10,"{'Algeria -- Description and travel', 'Spain -- Description and travel'}",matilda,F,1886
6487,6487,PG56262_text,When We Were Strolling Players in the East,"Miln, Louise Jordan",1864.0,1933.0,['en'],16,"{'Orient -- Social life and customs', 'Orient -- Description and travel'}",louise,F,1914
6488,6488,PG56263_text,"How to Be a Man: A Book for Boys, Containing Useful Hints on the Formation of Character","Newcomb, Harvey",1803.0,1863.0,['en'],45,"{'Conduct of life', 'Boys'}",harvey,M,1853
6489,6489,PG56264_text,Italian Fantasies,"Zangwill, Israel",1864.0,1926.0,['en'],30,"{'Italy -- Civilization', 'Italy'}",israel,M,1914
6490,6490,PG56266_text,"Poetical Works of Robert Bridges, Volume 4","Bridges, Robert",1844.0,1930.0,['en'],13,"{'English poetry', 'English drama'}",robert,M,1894
6491,6491,PG56267_text,"The Game Fish, of the Northern States and British Provinces: With an account of the salmon and sea-trout fishing of Canada and New Brunswick, together with simple directions for tying artificial flies, etc., etc.","Roosevelt, Robert Barnwell",1829.0,1906.0,['en'],26,"{'Fishes -- North America', 'Fishing -- North America'}",robert,M,1879
6492,6492,PG56269_text,Cupid's Cyclopedia,"Herford, Oliver",1863.0,1935.0,['en'],23,{'Love -- Humor'},oliver,M,1913
6493,6493,PG56278_text,"Frank Merriwell's Endurance; or, A Square Shooter","Standish, Burt L.",1866.0,1945.0,['en'],25,"{'Adventure stories', 'Sports -- Juvenile fiction', 'Merriwell, Frank (Fictitious character) -- Juvenile fiction'}",burt,M,1916
